Resort Name,Continent,Country,State/Province,URL,Altitude,Easy,Intermediate ,Difficult,Aerial tramway/reversible ropeway,Circulating ropeway/gondola lift,Chairlift,T-bar lift/platter/button lift ,Rope tow/baby lift,People mover/Moving Carpet,Adult,Youth,Child,Currency,Ski resort size ,"Slope offering, variety of runs ",Lifts and cable cars ,Snow reliability ,Slope preparation ,"Access, on-site parking ","Orientation (trail map, information boards, sign-postings) ",Cleanliness and hygiene ,Environmentally friendly ski operation ,Friendliness of staff ,"Mountain restaurants, ski huts, gastronomy ",AprÃ¨s-ski ,Accommodation offering directly at the slopes and lifts ,Families and children ,Beginners ,"Advanced skiers, freeriders ",Snow parks ,Cross-country skiing and trails ,Sunkid Moving Carpet,Combined installation (gondola and chair),People mover,Funicular,Snow caterpillars for Cat-skiing,Cog railway,Helicopter for Heli-skiing,Ski routes,Total Skiable Distance
lonesome-pine-trails-fort-kent,North America,USA,Maine,https://www.skiresort.info/ski-resort/lonesome-pine-trails-fort-kent/,299.0,1.0,1.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,20.0,0.0,US Dollar,1.5,1.8,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6
storstenshoejden,Europe,Sweden,Central Sweden,https://www.skiresort.info/ski-resort/storstenshoejden/,276.0,2.3,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,305.0,0.0,275.0,Swedish krona,1.5,1.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
ausblick-sussex,North America,USA,Wisconsin,https://www.skiresort.info/ski-resort/ausblick-sussex/,350.0,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,US Dollar,1.3,1.3,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4
ipponsugi,Asia,Japan,Honshu,https://www.skiresort.info/ski-resort/ipponsugi/,425.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4200.0,0.0,3200.0,Japanese Yen,1.1,1.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
bacova-roven-vysna-boca,Europe,Slovakia,Å½ilina (Å½ilinskÃ½ kraj),https://www.skiresort.info/ski-resort/bacova-roven-vysna-boca/,1360.0,0.2,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,12.0,European Euro,1.5,1.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
sonnenberg-st-andreasberg,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),https://www.skiresort.info/ski-resort/sonnenberg-st-andreasberg/,856.0,1.4,0.8,1.4,0.0,0.0,0.0,0.0,0.0,0.0,23.0,17.0,0.0,European Euro,1.5,1.8,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6
paltinis,Europe,Romania,Sibiu,https://www.skiresort.info/ski-resort/paltinis/,1667.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,Romanian leu,1.3,1.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6
les-genevez,Europe,Switzerland,Espace Mittelland,https://www.skiresort.info/ski-resort/les-genevez/,1147.0,2.0,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,18.0,15.0,10.0,Swiss Franc,1.5,1.8,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
branna,Europe,Czech Republic,Olomouc Region (OlomouckÃ½ kraj),https://www.skiresort.info/ski-resort/branna/,750.0,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,0.0,380.0,Czech koruna,1.3,1.3,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2
ruhrquelle,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),https://www.skiresort.info/ski-resort/ruhrquelle/,675.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,17.0,European Euro,1.2,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
slotwiny,Europe,Poland,Lesser Poland (WojewÃ³dztwo maÅopolskie),https://www.skiresort.info/ski-resort/slotwiny/,879.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,85.0,Polish zloty,1.5,1.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
ventasso-laghi,Europe,Italy,Emilia-Romagna,https://www.skiresort.info/ski-resort/ventasso-laghi/,1510.0,0.3,2.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,16.0,European Euro,1.5,1.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
careggine-alpi-apuane-monte-la-cima,Europe,Italy,Tuscany (Toscana),https://www.skiresort.info/ski-resort/careggine-alpi-apuane-monte-la-cima/,1500.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,15.0,European Euro,1.6,1.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
hirogawara,Asia,Japan,Honshu,https://www.skiresort.info/ski-resort/hirogawara/,617.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,2000.0,Japanese Yen,1.2,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
le-desert-dentremont,Europe,France,Auvergne-RhÃ´ne-Alpes,https://www.skiresort.info/ski-resort/le-desert-dentremont/,1400.0,2.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,8.0,European Euro,1.5,1.8,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
miroslav-lipova-lazne,Europe,Czech Republic,Olomouc Region (OlomouckÃ½ kraj),https://www.skiresort.info/ski-resort/miroslav-lipova-lazne/,750.0,2.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,410.0,Czech koruna,1.3,1.3,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9000000000000004
suche,Europe,Poland,Lesser Poland (WojewÃ³dztwo maÅopolskie),https://www.skiresort.info/ski-resort/suche/,937.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,95.0,Polish zloty,1.3,1.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hochschwarzeck-ramsau-bei-berchtesgaden,Europe,Germany,Bavaria (Bayern),https://www.skiresort.info/ski-resort/hochschwarzeck-ramsau-bei-berchtesgaden/,1385.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.0,0.0,European Euro,1.5,1.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2
kappruet,Europe,Sweden,Northern Sweden (Norrland),https://www.skiresort.info/ski-resort/kappruet/,840.0,2.7,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,380.0,285.0,0.0,Swedish krona,1.5,1.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
lispach-la-bresse,Europe,France,Grand-Est,https://www.skiresort.info/ski-resort/lispach-la-bresse/,1115.0,3.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,17.5,16.0,13.0,European Euro,1.5,1.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2
fischenthal-aurueti-oberegg,Europe,Switzerland,ZÃ¼rich,https://www.skiresort.info/ski-resort/fischenthal-aurueti-oberegg/,1052.0,1.7,1.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,20.0,Swiss Franc,1.5,1.8,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
tegelberg-schwangau,Europe,Germany,Bavaria (Bayern),https://www.skiresort.info/ski-resort/tegelberg-schwangau/,1730.0,1.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,28.0,15.0,European Euro,1.4,1.4,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9
hochlecken-neukirchen-altmuenster,Europe,Austria,Upper Austria (OberÃ¶sterreich),https://www.skiresort.info/ski-resort/hochlecken-neukirchen-altmuenster/,1150.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,13.0,European Euro,1.5,1.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
ballon-dalsace,Europe,France,Grand-Est,https://www.skiresort.info/ski-resort/ballon-dalsace/,1231.0,2.1,1.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,19.5,0.0,16.5,European Euro,1.5,1.8,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7
kidoike,Asia,Japan,Honshu,https://www.skiresort.info/ski-resort/kidoike/,1649.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,5100.0,3000.0,Japanese Yen,1.2,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
eschenberg-niedersfeld,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),https://www.skiresort.info/ski-resort/eschenberg-niedersfeld/,725.0,1.2,2.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,15.0,European Euro,1.5,1.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8
ozolkalns,Europe,Latvia,Amata,https://www.skiresort.info/ski-resort/ozolkalns/,110.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.3,1.3,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
yokote-park,Asia,Japan,Honshu,https://www.skiresort.info/ski-resort/yokote-park/,169.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.3,1.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
vynnyky,Europe,Ukraine,Lviv,https://www.skiresort.info/ski-resort/vynnyky/,400.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.2,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
biryuzovaya-katun,Russia,Siberia,0,https://www.skiresort.info/ski-resort/biryuzovaya-katun/,720.0,1.9,0.9,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.5,1.8,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
denton-hill-state-park,North America,USA,Pennsylvania,https://www.skiresort.info/ski-resort/denton-hill-state-park/,750.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
altinoran-ankara,Asia,Turkey,Central Anatolia,https://www.skiresort.info/ski-resort/altinoran-ankara/,1010.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.1,1.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
igrista-vlasenica,Europe,Bosnia and Herzegovina,Republika Srpska,https://www.skiresort.info/ski-resort/igrista-vlasenica/,1350.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.7,1.7,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
vorderthal-skilift-waegital,Europe,Switzerland,Central Switzerland,https://www.skiresort.info/ski-resort/vorderthal-skilift-waegital/,1260.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.6,1.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
golebiewski-mikolajki,Europe,Poland,Warmian-Masuria (WojewÃ³dztwo warmiÅsko-mazurskie),https://www.skiresort.info/ski-resort/golebiewski-mikolajki/,155.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.2,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
mont-biencourt,North America,Canada,Quebec,https://www.skiresort.info/ski-resort/mont-biencourt/,485.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
geihoku-kokusai,Asia,Japan,Honshu,https://www.skiresort.info/ski-resort/geihoku-kokusai/,1126.0,4.0,5.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
volen-yakhroma,Russia,Central Russia,Moscow,https://www.skiresort.info/ski-resort/volen-yakhroma/,190.0,3.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.5,1.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
itoshiro,Asia,Japan,Honshu,https://www.skiresort.info/ski-resort/itoshiro/,850.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
woodward-park-city,North America,USA,Utah,https://www.skiresort.info/ski-resort/woodward-park-city/,2076.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.1,1.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
noboribetsu-kogen-sanraiba,Asia,Japan,Hokkaido,https://www.skiresort.info/ski-resort/noboribetsu-kogen-sanraiba/,750.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
ravensberg-bad-sachsa,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),https://www.skiresort.info/ski-resort/ravensberg-bad-sachsa/,660.0,1.7,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,14.0,European Euro,1.5,1.8,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
hlubocky,Europe,Czech Republic,Olomouc Region (OlomouckÃ½ kraj),https://www.skiresort.info/ski-resort/hlubocky/,374.0,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,460.0,400.0,Czech koruna,1.3,1.3,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7
debowiec-bielsko-biala,Europe,Poland,Silesia (WojewÃ³dztwo ÅlÄskie),https://www.skiresort.info/ski-resort/debowiec-bielsko-biala/,525.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,93.0,Polish zloty,1.2,1.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
henryk,Europe,Poland,Lesser Poland (WojewÃ³dztwo maÅopolskie),https://www.skiresort.info/ski-resort/henryk/,670.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,75.0,Polish zloty,1.3,1.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8
cottonwood-butte,North America,USA,Idaho,https://www.skiresort.info/ski-resort/cottonwood-butte/,1707.0,0.1,2.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,US Dollar,1.5,1.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1000000000000005
beskid-spytkowice,Europe,Poland,Lesser Poland (WojewÃ³dztwo maÅopolskie),https://www.skiresort.info/ski-resort/beskid-spytkowice/,730.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,95.0,Polish zloty,1.3,1.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4
furtnerlifts-rohr-im-gebirge,Europe,Austria,Lower Austria (NiederÃ¶sterreich),https://www.skiresort.info/ski-resort/furtnerlifts-rohr-im-gebirge/,927.0,1.5,1.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,15.0,European Euro,1.5,1.8,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9
tyagatchevs-mountain-shukolovo,Russia,Central Russia,Moscow,https://www.skiresort.info/ski-resort/tyagatchevs-mountain-shukolovo/,200.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.5,1.5,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
ohta-park,Russia,Northwest Russia,0,https://www.skiresort.info/ski-resort/ohta-park/,100.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.3,1.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
rotarun,North America,USA,Idaho,https://www.skiresort.info/ski-resort/rotarun/,1790.0,1.1,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.5,1.8,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6
piekna-gora-goldap,Europe,Poland,Warmian-Masuria (WojewÃ³dztwo warmiÅsko-mazurskie),https://www.skiresort.info/ski-resort/piekna-gora-goldap/,275.0,1.9,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.3,1.3,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3
jedlova,Europe,Czech Republic,ÃstÃ­ nad Labem Region (ÃsteckÃ½ kraj),https://www.skiresort.info/ski-resort/jedlova/,774.0,2.5,2.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.5,1.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8
maidan,Europe,Ukraine,Lviv,https://www.skiresort.info/ski-resort/maidan/,367.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,0.0,Ukrainian hryvnia,1.1,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
passo-fedaia-pian-dei-fiacconi-marmolada,Europe,Italy,Trentino-Alto Adige (Trentino-SÃ¼dtirol),https://www.skiresort.info/ski-resort/passo-fedaia-pian-dei-fiacconi-marmolada/,2650.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,41.0,0.0,European Euro,1.8,1.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
orsa-groenklitt,Europe,Sweden,Central Sweden,https://www.skiresort.info/ski-resort/orsa-groenklitt/,590.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,0.0,335.0,Swedish krona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
tukino,Australia and Oceania,New Zealand,North Island,https://www.skiresort.info/ski-resort/tukino/,2020.0,0.6,4.9,0.6,0.0,0.0,0.0,0.0,0.0,0.0,75.0,55.0,40.0,New Zealand Dollar,1.7,2.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1
sapphire-valley,North America,USA,North Carolina,https://www.skiresort.info/ski-resort/sapphire-valley/,1005.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,28.0,US Dollar,1.1,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
pfaender-bregenz,Europe,Austria,Vorarlberg,https://www.skiresort.info/ski-resort/pfaender-bregenz/,1064.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,16.6,12.2,European Euro,1.6,1.1,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
muica,Asia,Japan,Honshu,https://www.skiresort.info/ski-resort/muica/,743.0,3.8,3.2,1.4,0.0,0.0,0.0,0.0,0.0,0.0,3900.0,0.0,2000.0,Japanese Yen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4
